cand id	BERTScore_F1	BERTScore_P	BERTScore_R	bert_s+wms	bert_sms	bert_wms	BLEU	elmo_s+wms	elmo_sms	elmo_wms	glove_s+wms	glove_sms	glove_wms	ROUGE-1	ROUGE-2	ROUGE-L	SentBERT	score
6000	0.8281832	0.82998043	0.8263937	1.45E-05	0.000226851	9.23E-07	0.092296511	5.31E-06	0.000310024	9.11E-08	0.021394811	0.084263991	0.005409197	0.247058819	0.017751475	0.196721307	3.72E-10	2
6002	0.83339953	0.84164846	0.8253108	7.77E-06	0.00014291	4.22E-07	0.105668357	2.75E-06	0.000190974	3.95E-08	0.017005519	0.074859583	0.003854248	0.262195117	0.018404903	0.183406109	5.90E-10	2
6003	0.8422926	0.84634554	0.83827823	2.93E-05	0.000453636	1.88E-06	0.184281524	1.03E-05	0.000640409	1.65E-07	0.032751171	0.116155818	0.009215757	0.307304781	0.045569615	0.185873601	1.16E-09	3
6005	0.8206634	0.8206397	0.820687	1.27E-05	0.000188876	8.46E-07	0.141465724	5.60E-06	0.000295107	1.06E-07	0.022468736	0.077305851	0.00633735	0.276041662	0.020942403	0.181818177	4.42E-10	3
6006	0.8468048	0.86429757	0.83000606	1.29E-05	0.000194523	8.59E-07	0.08146183	4.18E-06	0.000227924	7.50E-08	0.018530221	0.073864594	0.004580939	0.298013241	0.053333329	0.196261678	3.75E-10	2
6007	0.8410368	0.8495612	0.8326818	1.24E-05	0.000217463	7.06E-07	0.113215664	4.69E-06	0.000330846	6.64E-08	0.019563697	0.086095518	0.004441387	0.24501424	0.040114608	0.188524585	3.31E-10	3
6008	0.8246876	0.8271823	0.8222079	1.45E-05	0.000170196	1.22E-06	0.126748152	4.94E-06	0.000224711	1.08E-07	0.019107438	0.076165422	0.004784062	0.276836153	0.028409086	0.219409278	2.09E-10	1
6010	0.8420633	0.85746163	0.8272082	1.55E-05	0.000309153	7.75E-07	0.073632993	5.09E-06	0.000376827	6.88E-08	0.021959486	0.090385019	0.005335164	0.264516125	0.012987009	0.179245279	1.20E-09	1
6012	0.80146486	0.8097894	0.79330987	5.06E-06	7.05E-05	3.59E-07	0.033779559	2.33E-06	0.000151307	3.57E-08	0.011589045	0.057391551	0.002301347	0.161616158	0.006779657	0.126829264	3.25E-11	0
6014	0.84141445	0.8490343	0.8339301	1.99E-05	0.000376836	1.05E-06	0.136095685	8.11E-06	0.00058837	1.12E-07	0.022189523	0.102391054	0.004808769	0.284946232	0.027027022	0.21259842	1.13E-09	3
6015	0.84892267	0.8646087	0.8337957	1.59E-05	0.000302873	8.28E-07	0.093488231	5.12E-06	0.000369041	7.11E-08	0.018775265	0.095703912	0.003676379	0.248520705	0.0297619	0.173913039	7.55E-10	2
6016	0.8302972	0.8295322	0.8310636	1.26E-05	0.000222748	7.15E-07	0.177613269	5.30E-06	0.000332347	8.45E-08	0.020433229	0.081919755	0.005078433	0.312796204	0.033333328	0.242857138	1.24E-10	3
6017	0.8483586	0.8693079	0.82839525	1.26E-05	0.000175084	8.94E-07	0.04459591	3.57E-06	0.000193535	6.58E-08	0.017424573	0.065833852	0.004595691	0.250871076	0.035087715	0.194174753	3.73E-10	1
6020	0.8364751	0.8419887	0.8310331	1.86E-05	0.000324656	1.06E-06	0.117100607	7.04E-06	0.000586943	8.44E-08	0.021361523	0.103671193	0.004401557	0.275862064	0.023121383	0.232931722	5.27E-10	2
6021	0.83962756	0.86031574	0.819911	9.87E-06	0.000129761	7.44E-07	0.017371829	4.30E-06	0.000209711	8.81E-08	0.021261695	0.074311278	0.006056076	0.161172158	0.022140218	0.183673466	7.50E-10	2
6022	0.8292561	0.8334228	0.8251309	8.37E-06	0.000149092	4.65E-07	0.100406579	5.10E-06	0.000270995	9.61E-08	0.020218179	0.082919731	0.004928412	0.249258156	0.023880592	0.146788987	2.97E-10	2
6023	0.8383013	0.84409666	0.832585	2.40E-05	0.000417562	1.37E-06	0.140485587	6.36E-06	0.000436825	9.27E-08	0.022047178	0.09311276	0.005216791	0.282608691	0.027322399	0.158333329	1.17E-09	2
6026	0.83848345	0.83976996	0.8372008	1.06E-05	0.00016686	6.62E-07	0.16638981	6.55E-06	0.000366101	1.17E-07	0.023852493	0.085732081	0.006616196	0.327014213	0.023809519	0.235294113	2.10E-10	3
6027	0.83211154	0.82455504	0.8398077	1.72E-05	0.000358129	8.19E-07	0.17582846	8.42E-06	0.000760894	9.32E-08	0.023751962	0.113715851	0.004956315	0.315789469	0.030836999	0.198717944	1.07E-09	3
6028	0.8192193	0.8245195	0.8139867	8.90E-06	0.000121148	6.42E-07	0.03119438	1.46E-06	9.08E-05	2.35E-08	0.015274908	0.060012416	0.003826145	0.144329893	0.013840827	0.163461534	1.88E-10	2
6029	0.8227028	0.8278614	0.8176082	1.14E-05	0.000170421	7.58E-07	0.070158587	4.35E-06	0.000258917	7.27E-08	0.020059802	0.078831568	0.005086215	0.233438481	0.031746027	0.174311922	2.33E-10	1
6030	0.84279627	0.84999853	0.8357151	1.64E-05	0.000239325	1.13E-06	0.161599138	5.02E-06	0.000289824	8.70E-08	0.022378929	0.089323376	0.005600888	0.308080803	0.025380706	0.205323189	1.17E-09	3
6031	0.83452255	0.83169293	0.8373714	1.96E-05	0.000374186	1.03E-06	0.162942716	9.74E-06	0.000716394	1.32E-07	0.024750885	0.107309534	0.005587406	0.310077514	0.041558437	0.21886792	9.00E-10	3
6032	0.83537287	0.85035354	0.8209109	5.80E-06	9.10E-05	3.63E-07	0.031944646	4.79E-06	0.000280081	8.13E-08	0.021012035	0.087224563	0.00505786	0.204225348	0.021276592	0.163461534	5.10E-10	2
6033	0.83201647	0.8263232	0.83778876	1.38E-05	0.000225696	8.33E-07	0.181239293	9.53E-06	0.000555865	1.62E-07	0.023628628	0.097837215	0.005661901	0.310344823	0.039603955	0.238596486	5.46E-10	3
6034	0.8213188	0.82202977	0.82060915	1.51E-05	0.000242176	9.39E-07	0.101767586	4.47E-06	0.000333918	5.98E-08	0.018808599	0.088802141	0.003981501	0.223495697	0.017291062	0.145748983	3.08E-10	2
6035	0.8180384	0.8234947	0.81265396	6.83E-06	0.00013757	3.33E-07	0.045854656	2.40E-06	0.000221915	2.55E-08	0.014000043	0.071782025	0.002681011	0.204620458	0.006644514	0.149532706	7.61E-11	1
6036	0.82504517	0.8212816	0.8288433	1.39E-05	0.000208138	9.25E-07	0.136884051	7.09E-06	0.000412546	1.22E-07	0.024187593	0.095477647	0.006087628	0.27493261	0.027100266	0.171206221	2.41E-10	2
6037	0.83756566	0.85353655	0.82218134	1.63E-05	0.000282835	9.43E-07	0.048714345	4.53E-06	0.000283908	7.20E-08	0.01635847	0.074655449	0.003584462	0.245733784	0.034364257	0.201923073	3.95E-10	2
6038	0.79635495	0.78247917	0.8107317	5.90E-06	7.98E-05	4.35E-07	0.101195939	4.46E-06	0.000302609	6.57E-08	0.015248847	0.083739371	0.00273102	0.242253516	0.028328607	0.168674694	1.03E-10	2
6039	0.8212218	0.8232013	0.8192519	1.03E-05	0.000167458	6.32E-07	0.090703737	2.85E-06	0.000168253	4.67E-08	0.014726899	0.067396615	0.003167276	0.240963851	0.02424242	0.190476186	3.75E-10	1
6042	0.84411925	0.8528975	0.83551985	2.97E-05	0.000492172	1.79E-06	0.099583698	9.00E-06	0.000589875	1.37E-07	0.023842776	0.101485784	0.005596966	0.286604357	0.025078365	0.215517237	6.03E-10	2
6043	0.8435115	0.86474013	0.8233003	9.57E-06	0.000161678	5.66E-07	0.024937232	4.36E-06	0.000265626	7.16E-08	0.017808498	0.08137544	0.00385536	0.226277369	0.036764702	0.212121208	1.25E-09	1
6045	0.82564574	0.82874113	0.8225734	1.51E-05	0.000227079	1.00E-06	0.08952235	4.71E-06	0.000268306	8.28E-08	0.022724784	0.092811974	0.005559962	0.280373827	0.025078365	0.232142853	1.64E-09	2
6046	0.8239367	0.82850623	0.8194173	1.15E-05	0.000224525	5.90E-07	0.073747074	3.31E-06	0.00025821	4.25E-08	0.019180059	0.087278462	0.004187896	0.22641509	0.025316451	0.150442473	2.40E-10	1
6047	0.81439793	0.8284009	0.80086046	7.13E-06	9.46E-05	5.35E-07	0.023969338	1.71E-06	9.71E-05	3.01E-08	0.011226608	0.046101599	0.002706722	0.142348751	0.014336914	0.104712039	3.01E-10	1
6048	0.8321192	0.83992034	0.82446164	9.48E-06	0.000113839	7.68E-07	0.106648164	2.79E-06	0.000135653	5.66E-08	0.017089213	0.062615083	0.004581465	0.262390666	0.035190611	0.209205016	5.01E-10	1
6051	0.8332462	0.8385819	0.8279779	1.22E-05	0.000158065	9.31E-07	0.137662551	4.96E-06	0.000255627	9.64E-08	0.019833181	0.080028401	0.004910053	0.288888884	0.03910614	0.21259842	6.37E-10	1
6055	0.83301586	0.8436924	0.82260615	6.48E-06	0.000100456	4.06E-07	0.13759281	3.15E-06	0.000162614	6.09E-08	0.016905572	0.061736252	0.004600618	0.31791907	0.052325577	0.262008729	2.83E-10	2
6056	0.8340028	0.84650254	0.8218669	6.90E-06	0.000136241	3.49E-07	0.068919238	2.57E-06	0.000165008	4.01E-08	0.015650375	0.074430681	0.003266748	0.234920631	0.012779548	0.156682023	1.38E-10	1
6057	0.83246094	0.83697283	0.8279975	1.67E-05	0.000350076	7.93E-07	0.137622083	5.55E-06	0.000428983	7.17E-08	0.02080382	0.090873351	0.004761624	0.271468139	0.027855148	0.178137647	2.52E-10	3
6058	0.82123286	0.82774734	0.8148201	1.35E-05	0.000189589	9.57E-07	0.098156243	3.40E-06	0.000221083	5.20E-08	0.015734901	0.067434789	0.003581585	0.226086952	0.034985418	0.157205236	5.64E-11	2
6061	0.82788867	0.8238722	0.8319445	2.28E-05	0.000443683	1.17E-06	0.17291701	8.92E-06	0.000583926	1.36E-07	0.028555102	0.114297503	0.007125505	0.314655167	0.030303025	0.222222217	6.61E-10	3
6062	0.8216686	0.8271025	0.81630576	8.29E-06	0.000155282	4.41E-07	0.042467574	2.62E-06	0.000208579	3.30E-08	0.014288816	0.072067336	0.00283292	0.208754205	0.006779657	0.185185181	2.86E-10	1
6063	0.82696265	0.8323723	0.8216228	1.72E-05	0.000270303	1.09E-06	0.080151656	4.15E-06	0.000267962	6.38E-08	0.019224944	0.080342504	0.004594725	0.228395057	0.012422356	0.173913039	3.36E-10	2
6065	0.8342187	0.84337795	0.8252562	8.93E-06	0.000154947	5.14E-07	0.083713809	3.20E-06	0.000232594	4.40E-08	0.015222512	0.071146649	0.003250513	0.245398768	0.024691354	0.162162158	1.05E-10	2
6067	0.8272069	0.8401336	0.814672	7.28E-06	0.00012109	4.36E-07	0.024797995	3.85E-06	0.000248672	5.96E-08	0.018157254	0.080508559	0.004075906	0.199999996	0.007194241	0.159999996	2.32E-10	1
6068	0.8366805	0.84628546	0.82729113	1.75E-05	0.000258531	1.18E-06	0.039517897	3.12E-06	0.000154102	6.31E-08	0.019264054	0.071274816	0.005154072	0.232394362	0.021276592	0.208530802	6.37E-10	2
6069	0.83165467	0.8439239	0.8197371	8.35E-06	0.000124746	5.58E-07	0.112985467	3.07E-06	0.000168165	5.60E-08	0.017593161	0.071132385	0.004317866	0.294117642	0.029585794	0.174672485	5.36E-10	2
6071	0.8413345	0.85287386	0.83010334	1.61E-05	0.000238622	1.08E-06	0.086409959	3.31E-06	0.000197649	5.50E-08	0.015113905	0.066501802	0.003423876	0.273885346	0.051282047	0.181818177	5.89E-10	2
6072	0.8414485	0.8552476	0.8280875	1.04E-05	0.000171642	6.31E-07	0.060824934	3.41E-06	0.000192156	6.03E-08	0.015837318	0.063995188	0.003909086	0.228013025	0.026229504	0.175115203	4.46E-10	2
6073	0.83017284	0.83055896	0.82978714	9.59E-06	0.000165157	5.56E-07	0.11937213	4.83E-06	0.000275205	8.47E-08	0.017357932	0.075421499	0.003990741	0.247368416	0.031746027	0.179104473	2.80E-10	2
6074	0.8364328	0.8519137	0.8215045	6.99E-06	8.94E-05	5.45E-07	0.029319796	1.89E-06	9.03E-05	3.95E-08	0.010920389	0.040727502	0.002864735	0.191489358	0.021428568	0.182741113	8.89E-11	2
6075	0.8289354	0.81884474	0.8392778	1.87E-05	0.000320707	1.08E-06	0.184405667	1.01E-05	0.000677094	1.50E-07	0.029057827	0.122500417	0.0068908	0.276923072	0.030905072	0.182389932	5.81E-10	3
6076	0.81902564	0.8176536	0.82040226	1.03E-05	0.000143329	7.32E-07	0.160107955	3.68E-06	0.000198337	6.80E-08	0.02254488	0.082445554	0.006163124	0.305825238	0.029268288	0.214559382	3.99E-10	2
6077	0.8208031	0.8338249	0.8081819	8.48E-06	0.000153025	4.69E-07	0.062403877	4.05E-06	0.000278548	5.88E-08	0.017310017	0.081732664	0.003652185	0.220064721	0.026058628	0.14705882	8.73E-10	1
6078	0.83850634	0.8608239	0.8173167	1.18E-05	0.000201495	6.90E-07	0.057738156	3.85E-06	0.00025308	5.82E-08	0.014987974	0.068656013	0.00321898	0.274914085	0.034602072	0.207920788	6.94E-11	2
6079	0.83416677	0.838407	0.8299692	1.67E-05	0.00025724	1.08E-06	0.124750747	8.03E-06	0.000572873	1.13E-07	0.026248054	0.110287892	0.006246573	0.293255127	0.023598815	0.211864402	1.19E-09	3
6080	0.83276397	0.84009767	0.82555723	1.73E-05	0.000282375	1.05E-06	0.102495604	4.29E-06	0.000272731	6.75E-08	0.018105708	0.078567604	0.004160395	0.290030207	0.018237077	0.169642853	1.14E-09	2
6084	0.8247871	0.82961226	0.82001776	1.13E-05	0.000198598	6.46E-07	0.071013478	2.70E-06	0.000208135	3.51E-08	0.015315166	0.077297999	0.003025814	0.218749996	0.01886792	0.159999996	4.31E-10	3
6085	0.82854575	0.82370275	0.83344597	1.44E-05	0.000296338	6.99E-07	0.154787918	8.08E-06	0.00072145	9.06E-08	0.026419663	0.122191861	0.005712317	0.269767437	0.014018687	0.157534242	5.08E-10	3
6087	0.83384174	0.8468519	0.82122517	1.18E-05	0.000171772	8.04E-07	0.050322509	5.96E-06	0.000276219	1.28E-07	0.020999679	0.077425857	0.00567224	0.254295529	0.041522487	0.223300967	4.27E-10	2
6088	0.8320816	0.83652925	0.8276809	1.28E-05	0.000146006	1.09E-06	0.103978188	3.28E-06	0.000102782	1.02E-07	0.015056561	0.050251385	0.00437675	0.208955219	0.030030025	0.157894732	6.39E-10	2
6089	0.81471765	0.8128053	0.816639	8.30E-06	0.000146456	4.69E-07	0.113391608	5.41E-06	0.000514302	5.70E-08	0.015962262	0.097441286	0.002612652	0.265957442	0.005347589	0.202898546	3.19E-10	3
6091	0.8372943	0.8435994	0.8310826	1.26E-05	0.000205865	7.68E-07	0.119010939	4.20E-06	0.000245681	7.18E-08	0.020791552	0.090177112	0.004756064	0.277456643	0.029069763	0.176470584	4.57E-10	3
6094	0.84605485	0.8599702	0.83258265	1.02E-05	0.000168827	6.16E-07	0.102075533	3.83E-06	0.000172662	8.49E-08	0.019923033	0.072720677	0.005427764	0.272997028	0.023880592	0.212389376	1.18E-09	1
6095	0.8380446	0.8357014	0.84040093	1.68E-05	0.000272765	1.02E-06	0.175964937	6.84E-06	0.000391664	1.19E-07	0.029608604	0.100478332	0.008724962	0.314159287	0.035555551	0.224422437	7.78E-10	3
6096	0.822473	0.81530046	0.8297728	1.75E-05	0.000268033	1.15E-06	0.086895084	3.90E-06	0.000269415	5.64E-08	0.022378673	0.092854181	0.005359967	0.22629969	0.02461538	0.179487175	4.56E-10	2
6098	0.83253694	0.8381282	0.82701963	8.79E-06	0.000180767	4.24E-07	0.110571965	4.05E-06	0.000281007	5.85E-08	0.014627526	0.068792665	0.003082932	0.282420745	0.028985503	0.176470584	1.42E-10	3
6100	0.8230319	0.8229139	0.82315004	1.25E-05	0.000237682	6.58E-07	0.12489121	7.14E-06	0.000722677	7.05E-08	0.025927223	0.120995071	0.00553458	0.250639381	0.025706936	0.176923072	3.63E-10	2
6101	0.8103177	0.8087173	0.81192446	1.14E-05	0.000155806	8.18E-07	0.080151656	3.21E-06	0.000176467	5.62E-08	0.0140681	0.064262632	0.002933532	0.249240117	0.036697243	0.157894732	2.72E-10	2
6102	0.8254231	0.8301595	0.82074046	8.16E-06	0.000122271	5.44E-07	0.105442901	3.87E-06	0.000246653	6.08E-08	0.016630545	0.0734228	0.003766882	0.249999995	0.028571424	0.185654004	3.46E-10	2
6103	0.8340832	0.83992624	0.82832086	1.27E-05	0.000185287	8.67E-07	0.131833995	5.10E-06	0.000313465	8.30E-08	0.018959416	0.083755744	0.004289217	0.261580377	0.016438351	0.152610437	1.01E-09	2
6106	0.8160399	0.81703526	0.81504714	7.72E-06	0.0001226	4.86E-07	0.029652934	2.08E-06	0.000124908	3.46E-08	0.010204017	0.057704612	0.001799455	0.143344706	0	0.133333329	1.96E-10	1
6107	0.8163847	0.81137145	0.8214603	1.27E-05	0.000200366	8.05E-07	0.090235544	3.69E-06	0.000277077	4.91E-08	0.020170398	0.097409765	0.004120616	0.212290498	0.016853928	0.127999995	5.09E-10	2
6110	0.82491875	0.83246875	0.8175046	6.85E-06	0.000116616	4.02E-07	0.071647668	2.23E-06	0.000125127	3.96E-08	0.016817612	0.069671161	0.004051872	0.205607472	0.018808773	0.148148144	3.00E-10	2
6111	0.82765317	0.8310534	0.82428074	1.48E-05	0.00026749	8.17E-07	0.08339393	7.13E-06	0.00054625	9.31E-08	0.018074508	0.095280376	0.003416246	0.256880729	0.018461534	0.181818177	5.08E-10	2
6113	0.82855004	0.83380747	0.82335854	1.61E-05	0.000230587	1.12E-06	0.138688477	5.65E-06	0.000299562	1.07E-07	0.019849648	0.088829796	0.004413307	0.293478256	0.038251361	0.200836815	3.03E-10	3
6116	0.82681614	0.8264541	0.82717854	9.26E-06	0.000161626	5.26E-07	0.174370625	6.23E-06	0.000410341	9.44E-08	0.023566128	0.089841115	0.006171326	0.336043356	0.038147134	0.218623477	6.89E-10	2
6117	0.8254033	0.8376654	0.8134949	7.39E-06	0.000109503	4.97E-07	0.103966192	2.68E-06	0.000124223	5.75E-08	0.015339036	0.05948431	0.003949234	0.272189344	0.0297619	0.178571424	1.19E-10	1
6120	0.830871	0.8452502	0.81697285	9.24E-06	0.000131162	6.46E-07	0.088224899	3.22E-06	0.00019768	5.24E-08	0.015749245	0.070109601	0.003525074	0.278637766	0.018691584	0.20444444	2.49E-10	2
6121	0.83480173	0.83316535	0.8364445	1.80E-05	0.000294954	1.09E-06	0.151348626	5.53E-06	0.000328694	9.31E-08	0.026220621	0.09553988	0.007154731	0.284122558	0.039215681	0.223140491	6.90E-10	3
6122	0.8328064	0.83870137	0.8269937	1.52E-05	0.000266508	8.55E-07	0.062918025	7.51E-06	0.000621494	8.90E-08	0.021743381	0.109045706	0.004270279	0.232704398	0.018987337	0.155844151	3.03E-10	2
6123	0.8330572	0.83723336	0.8289225	1.01E-05	0.000150065	6.72E-07	0.123572237	4.91E-06	0.000225385	1.06E-07	0.019685304	0.077902639	0.004839951	0.256267405	0.0280112	0.166666662	6.32E-10	3
6124	0.82593495	0.8271024	0.82477075	1.37E-05	0.000263643	7.16E-07	0.108846162	4.69E-06	0.000390091	5.63E-08	0.020153982	0.09152568	0.004434577	0.24929178	0.011396007	0.173913039	5.23E-10	3
6126	0.82366914	0.8281074	0.8192782	1.10E-05	0.00020648	5.84E-07	0.05485234	2.23E-06	0.000135583	3.66E-08	0.012808852	0.060356995	0.002711549	0.229508193	0.013201316	0.175115203	1.47E-10	1
6127	0.83030164	0.81970334	0.8411775	1.46E-05	0.000242331	8.75E-07	0.179963273	7.48E-06	0.000374176	1.49E-07	0.023934633	0.088698247	0.006454672	0.344999995	0.040201	0.199999995	3.56E-10	3
6129	0.81990826	0.82600874	0.8138972	9.09E-06	0.000146465	5.59E-07	0.086984079	4.10E-06	0.000282877	5.92E-08	0.017447562	0.081997799	0.003680352	0.275862065	0.037854885	0.182648398	2.20E-10	2
6132	0.8275448	0.83790326	0.8174394	9.53E-06	0.000149793	5.97E-07	0.106193364	5.41E-06	0.000266977	1.09E-07	0.01616082	0.064683242	0.003965183	0.26822157	0.029325508	0.2173913	3.65E-10	3
6134	0.8285131	0.8330956	0.8239806	9.43E-06	0.00013827	6.40E-07	0.110946401	6.14E-06	0.000322498	1.16E-07	0.019027773	0.075339797	0.004770585	0.232432428	0.032608691	0.221343869	4.07E-10	2
6135	0.81893694	0.8267018	0.81131655	1.06E-05	0.000180702	6.16E-07	0.068458204	3.99E-06	0.00030013	5.30E-08	0.018459761	0.084073191	0.004047125	0.215873011	0.025559101	0.133333329	2.91E-10	2
6136	0.8198397	0.838634	0.8018693	9.45E-06	0.000146783	6.09E-07	0.032886071	1.99E-06	0.000136565	2.87E-08	0.012162393	0.058754682	0.002497708	0.202090589	0.00701754	0.134020615	8.53E-11	1
6138	0.83218837	0.8366921	0.827733	1.56E-05	0.000254339	9.52E-07	0.089445983	3.35E-06	0.000261763	4.28E-08	0.018705265	0.091136343	0.003839159	0.241176466	0.017751475	0.166666662	1.63E-10	2
6139	0.82466936	0.83135146	0.81809384	1.07E-05	0.000157696	7.28E-07	0.07905029	3.15E-06	0.000211349	4.64E-08	0.015007247	0.072054399	0.003112112	0.231249996	0.01886792	0.185185181	1.34E-10	2
6140	0.8201205	0.8286818	0.8117343	9.97E-06	0.000151765	6.48E-07	0.100326069	3.62E-06	0.000208884	6.24E-08	0.014984629	0.069716009	0.003182646	0.241887901	0.023738868	0.147826082	1.84E-10	1
6141	0.83607674	0.84212184	0.8301178	2.29E-05	0.000356848	1.47E-06	0.070812312	5.32E-06	0.000289709	9.59E-08	0.019358961	0.079997687	0.004666583	0.269736838	0.026490062	0.229357794	9.50E-10	2
6142	0.8427988	0.85054475	0.83519274	1.77E-05	0.000328344	9.54E-07	0.144905002	5.26E-06	0.000422645	6.55E-08	0.020075371	0.096670038	0.004169033	0.30939226	0.038888884	0.211382109	3.26E-10	2
6143	0.8119461	0.80827796	0.81564766	8.24E-06	0.000163879	4.14E-07	0.110839791	3.52E-06	0.000308576	4.02E-08	0.018546172	0.09058185	0.003793261	0.242744058	0.026525194	0.173584901	1.58E-10	3
6144	0.8154566	0.81343734	0.817486	1.23E-05	0.000173231	8.68E-07	0.124788505	6.33E-06	0.000520601	7.68E-08	0.022389534	0.108307906	0.004623988	0.252525248	0.020304564	0.183999995	2.83E-10	3
6145	0.826469	0.82411397	0.82883763	1.73E-05	0.000275427	1.08E-06	0.153877616	7.40E-06	0.000507108	1.08E-07	0.026645546	0.108016657	0.006571858	0.309278346	0.031088078	0.183206102	9.90E-10	3
6146	0.81981057	0.81554884	0.8241172	1.28E-05	0.000210438	7.82E-07	0.129903269	3.49E-06	0.000193669	6.28E-08	0.019246036	0.078360664	0.004726986	0.252688167	0.021621617	0.196078427	4.55E-10	2
6148	0.8255517	0.8455179	0.8065067	6.36E-06	8.95E-05	4.51E-07	0.0213126	1.57E-06	7.89E-05	3.12E-08	0.010893127	0.043232361	0.002637317	0.19565217	0.029197077	0.14358974	3.39E-10	2
6149	0.819269	0.82294303	0.81562763	9.21E-06	0.000174845	4.81E-07	0.074936106	2.96E-06	0.000194993	4.46E-08	0.013849882	0.069103764	0.00272636	0.222222218	0.006042291	0.210970459	1.49E-10	2
6150	0.83254826	0.8429534	0.8223968	1.01E-05	0.000208757	4.90E-07	0.094799973	2.71E-06	0.000266452	2.76E-08	0.017567593	0.083999279	0.003668877	0.256880729	0.018461534	0.1787234	1.18E-10	2
6151	0.82483935	0.82594854	0.8237331	8.93E-06	0.000153377	5.20E-07	0.100406579	3.54E-06	0.000320321	3.92E-08	0.02007955	0.093833611	0.004281444	0.262686563	0.030030025	0.19008264	3.91E-10	2
6152	0.8333601	0.83938265	0.82742333	1.52E-05	0.000295497	7.77E-07	0.11067619	4.79E-06	0.000312109	7.33E-08	0.018573683	0.08686135	0.003946426	0.275659819	0.02949852	0.207468875	2.56E-10	2
6153	0.8186657	0.82941675	0.8081897	5.27E-06	8.57E-05	3.20E-07	0.062533154	1.74E-06	0.000121284	2.51E-08	0.010308513	0.044728363	0.002367125	0.256578943	0.019867545	0.180952377	1.39E-11	2
6155	0.8349305	0.84709203	0.8231132	1.33E-05	0.000216143	8.12E-07	0.053055198	4.76E-06	0.000296429	7.61E-08	0.02028674	0.0842833	0.004849816	0.214765097	0.03378378	0.17061611	3.55E-10	1
6156	0.8291378	0.8370129	0.8214096	1.13E-05	0.000159892	7.92E-07	0.109241812	5.47E-06	0.000372427	8.02E-08	0.018706562	0.089028016	0.003914447	0.290801182	0.017910443	0.185840704	3.97E-10	2
6157	0.8268849	0.82203615	0.8317913	1.83E-05	0.00025226	1.33E-06	0.174083069	8.37E-06	0.000468445	1.49E-07	0.026771348	0.097435594	0.007338769	0.301176466	0.042553186	0.213058414	1.74E-10	3
6158	0.8336358	0.8330493	0.8342231	2.01E-05	0.000301404	1.34E-06	0.155235799	5.44E-06	0.00027557	1.07E-07	0.021252628	0.084178451	0.005348027	0.279999995	0.025125623	0.194756549	1.15E-09	3
6159	0.8198768	0.8276982	0.8122018	7.39E-06	0.000134697	4.05E-07	0.099044866	2.97E-06	0.000229689	3.83E-08	0.016003715	0.071978954	0.003525582	0.210826206	0.02865329	0.13913043	2.30E-10	2
6160	0.8422589	0.85570204	0.8292315	1.25E-05	0.00020089	7.72E-07	0.093541161	4.92E-06	0.000368707	6.48E-08	0.019937369	0.092503579	0.004285449	0.262195117	0.042944781	0.14414414	9.73E-10	2
6161	0.8232678	0.8319203	0.8147934	9.29E-06	0.000148438	5.79E-07	0.068741967	3.04E-06	0.000192012	4.82E-08	0.022424846	0.092227713	0.005450198	0.203821652	0.051282047	0.163636359	2.28E-10	2
6162	0.8316907	0.8350169	0.8283911	7.61E-06	9.57E-05	5.80E-07	0.172281045	3.17E-06	0.00012947	7.53E-08	0.019958457	0.067472663	0.005799349	0.299741597	0.067532463	0.231660227	6.31E-10	2
6163	0.8228425	0.83930486	0.8070134	8.26E-06	0.000114557	5.84E-07	0.007140544	1.36E-06	6.46E-05	2.86E-08	0.0118682	0.052872671	0.002602758	0.136882126	0.007662832	0.145077717	1.27E-10	1
6164	0.8310239	0.840917	0.8213609	1.08E-05	0.000198366	5.81E-07	0.073517711	2.91E-06	0.000210118	4.02E-08	0.015832795	0.078736598	0.003176633	0.206249996	0.01886792	0.165898613	2.39E-10	2
6165	0.8291828	0.82292783	0.8355336	1.12E-05	0.000250154	4.97E-07	0.142390811	4.13E-06	0.000410975	4.16E-08	0.019504865	0.099384988	0.003811421	0.286432156	0.02525252	0.18796992	3.10E-10	3
6168	0.8295361	0.8360536	0.82311934	9.30E-06	0.000174203	4.96E-07	0.094717816	5.13E-06	0.000400963	6.56E-08	0.019447597	0.087138926	0.004338353	0.268292678	0.024539873	0.173515977	1.14E-10	2
6169	0.832114	0.83285433	0.8313749	1.17E-05	0.000183965	7.21E-07	0.160742125	4.89E-06	0.000335755	7.11E-08	0.020988042	0.089941673	0.004870165	0.303341897	0.05684754	0.210526311	4.09E-10	2
6170	0.84450907	0.8612046	0.82844853	8.58E-06	0.000135144	5.39E-07	0.142966407	3.10E-06	0.000163014	5.89E-08	0.016808521	0.062541125	0.004495927	0.320441984	0.027777773	0.226890752	8.31E-10	1
6171	0.83780664	0.84531975	0.830426	2.18E-05	0.000331305	1.42E-06	0.123945955	6.84E-06	0.000422217	1.11E-07	0.024320013	0.106782536	0.005517407	0.284153001	0.010989006	0.186234813	9.81E-10	3
6172	0.8378239	0.84047854	0.83518606	1.71E-05	0.000312238	9.38E-07	0.112565463	7.50E-06	0.000490314	1.15E-07	0.026145205	0.10590682	0.006446908	0.289017336	0.034883716	0.201680668	7.13E-10	2
