cand id	BLEU	ROUGE-1	ROUGE-2	ROUGE-L	BERTScore_P	BERTScore_R	BERTScore_F1	bert_s+wms	bert_sms	bert_wms	elmo_s+wms	elmo_sms	elmo_wms	glove_s+wms	glove_sms	glove_wms	score
7324	0.011577375	0.166666664	0.02290076	0.108108105	0.84702176	0.81171227	0.8289912	0.00000705	0.00032943	1.14E-06	1.79E-06	0.000248808	1.67E-07	0.008197598	0.072669167	0.002833733	1
7325	0.012353243	0.149812731	0.022641506	0.147368418	0.85488296	0.81714517	0.8355882	0.00000312	0.000179702	6.10E-07	9.95E-07	0.000156497	1.25E-07	0.005887727	0.057562064	0.002330135	1
7326	0.074663403	0.234920631	0.025559101	0.169642853	0.8241743	0.8202967	0.822231	0.00000345	0.000121493	7.07E-07	1.67E-06	0.000183458	1.99E-07	0.010947662	0.068463115	0.004715811	2
7327	0.133484079	0.300268092	0.016172502	0.179591832	0.8355086	0.8258008	0.8306263	0.00000279	0.000140146	6.43E-07	1.87E-06	0.000250703	2.32E-07	0.009780971	0.070898884	0.004164827	2
7328	0.037899703	0.167785231	0.020270266	0.122065724	0.8253007	0.81220895	0.8187026	0.00000342	0.000167864	6.08E-07	9.71E-07	0.000153135	9.48E-08	0.01077105	0.074377641	0.00442542	1
7329	0.001334809	0.121457488	0.024489794	0.122222219	0.8219411	0.79848045	0.81004095	0.00000143	5.62E-05	2.83E-07	9.45E-07	0.000113544	1.11E-07	0.006359982	0.053581185	0.002423426	1
7330	0.102406943	0.263929614	0.01769911	0.177966097	0.8266684	0.8160336	0.82131654	0.00000365	0.000232346	8.36E-07	2.48E-06	0.000391633	2.36E-07	0.012388863	0.093277762	0.0048497	2
7331	0.017243658	0.112280698	0.007067134	0.106796113	0.79106987	0.8008659	0.7959377	0.00000115	4.45E-05	2.58E-07	1.22E-06	0.000114278	1.78E-07	0.007722439	0.050970505	0.003418108	0
7332	0.04189259	0.205479448	0.027586203	0.162679422	0.84252405	0.8184959	0.83033615	0.00000307	0.000152642	6.22E-07	1.80E-06	0.000221955	2.24E-07	0.00959685	0.064748463	0.004175999	3
7333	0.039040519	0.175675672	0.013605438	0.13953488	0.8194345	0.8086662	0.8140148	0.0000034	0.000124899	6.58E-07	1.98E-06	0.000249578	1.99E-07	0.010491309	0.070456735	0.004225236	2
7334	0.125242789	0.280423276	0.031914889	0.189300407	0.8232502	0.8177537	0.82049274	0.0000022	9.39E-05	4.91E-07	1.30E-06	0.000146941	1.81E-07	0.008840021	0.059911371	0.003927737	1
7335	0.155774866	0.314655167	0.038961034	0.214765096	0.8324332	0.8318839	0.83215845	0.00000356	0.000207331	7.21E-07	2.19E-06	0.000330467	2.38E-07	0.011151854	0.079612543	0.004643664	3
7336	0.086699472	0.189655168	0.023121383	0.139917691	0.8207801	0.821663	0.82122135	0.00000399	0.000197914	7.41E-07	1.77E-06	0.000268099	1.81E-07	0.009035237	0.07467366	0.00347041	3
7337	0.045709813	0.210169488	0.034129689	0.183574875	0.83949023	0.81956595	0.82940847	0.00000185	0.000160466	4.06E-07	2.26E-06	0.000432754	2.30E-07	0.011838346	0.090218401	0.004885498	2
7338	0.031944646	0.211267602	0.035460989	0.13333333	0.83630395	0.8161509	0.8261046	0.00000139	6.68E-05	3.74E-07	6.73E-07	7.21E-05	1.14E-07	0.007331239	0.04658285	0.003633484	1
7339	0.123388881	0.267759558	0.027472523	0.195744676	0.83494717	0.8236724	0.82927144	0.00000396	0.000232266	8.04E-07	2.31E-06	0.000305724	2.87E-07	0.011705855	0.083536094	0.00499984	2
7340	0.029891834	0.238267144	0.029090906	0.203045682	0.8648578	0.81850094	0.84104115	0.00000377	0.000111211	9.06E-07	1.06E-06	9.25E-05	1.56E-07	0.006772151	0.049274395	0.002950076	2
7341	0.012360057	0.188679242	0.022813685	0.178947365	0.8552921	0.81666225	0.8355309	0.00000186	6.04E-05	4.54E-07	9.70E-07	8.53E-05	1.56E-07	0.006161617	0.035245514	0.003063892	1
7342	3.31E-06	0.078260868	0.008771929	0.084848483	0.8318863	0.79501915	0.81303495	0.00000253	8.23E-05	5.43E-07	8.79E-07	8.47E-05	1.13E-07	0.004468452	0.040620356	0.001622461	1
7343	0.007923048	0.185328182	0.031128402	0.129729727	0.8606986	0.81104064	0.83513206	0.00000464	0.000239006	8.21E-07	1.24E-06	0.00017252	1.38E-07	0.008546135	0.066323085	0.003446455	1
7344	0.155819915	0.294642852	0.03139013	0.232081906	0.8216356	0.8309132	0.82624835	0.00000398	0.000157244	9.02E-07	2.16E-06	0.000205892	3.12E-07	0.012391829	0.06961318	0.005979706	3
7345	0.010905084	0.189393936	0.02290076	0.157894734	0.83816165	0.8133785	0.8255841	0.00000208	0.000171448	4.19E-07	7.62E-07	0.000137402	8.21E-08	0.004938504	0.05357725	0.001795654	1
7346	0.057357252	0.255737701	0.013201316	0.171428567	0.8524138	0.8236883	0.83780485	0.00000505	0.00025007	7.56E-07	2.63E-06	0.000341518	2.46E-07	0.013580997	0.094242672	0.005242281	1
7347	0.029961091	0.219858152	0.014285711	0.160804016	0.8514335	0.8190684	0.8349374	0.00000314	0.000167144	5.60E-07	1.54E-06	0.000203284	1.79E-07	0.011727554	0.072165341	0.005267941	1
7348	1.28E-06	0.06113537	0.017621144	0.072727271	0.83614916	0.79756373	0.81640077	0.000000966	3.90E-05	1.85E-07	6.02E-07	6.42E-05	7.49E-08	0.006969038	0.050512995	0.002867427	0
7349	0.034794417	0.241134748	0.014285711	0.20895522	0.8465309	0.8156972	0.8308281	0.00000241	0.00012488	5.57E-07	1.09E-06	0.000180827	1.42E-07	0.008276107	0.068799193	0.003589244	1
7350	0.047332252	0.244897955	0.020547941	0.16504854	0.8280966	0.8150409	0.82151693	0.00000438	0.000210855	8.27E-07	1.74E-06	0.000186751	1.88E-07	0.008649657	0.069277569	0.003136644	1
7351	0.10054739	0.238372088	0.023391808	0.147540979	0.8319695	0.8208947	0.82639503	0.00000422	0.000176005	8.50E-07	1.23E-06	0.000166976	1.37E-07	0.008588109	0.061416208	0.003538204	1
7352	0.134920274	0.311977711	0.022408959	0.178137647	0.8437726	0.8334852	0.8385973	0.00000304	0.000170087	6.34E-07	2.20E-06	0.000296163	2.38E-07	0.01247389	0.08777378	0.005146692	2
7353	0.171946728	0.328124995	0.047120414	0.227450976	0.8355739	0.8342944	0.8349337	0.00000381	0.000161098	8.80E-07	2.42E-06	0.000221107	3.78E-07	0.009477864	0.054417998	0.00470474	2
7354	0.094191098	0.268292678	0.024539873	0.142857138	0.8434888	0.8283947	0.8358736	0.00000804	0.000385372	1.40E-06	3.17E-06	0.000441909	3.01E-07	0.011027514	0.089811818	0.003966123	3
7355	0.20287554	0.31018518	0.051162786	0.211604091	0.8362938	0.84664047	0.8414353	0.00000486	0.000259642	1.06E-06	2.78E-06	0.000315388	3.63E-07	0.016069531	0.085305518	0.007881445	3
7356	0.029392127	0.18947368	0.028268547	0.177339898	0.8513517	0.8136208	0.83205867	0.00000155	6.54E-05	3.10E-07	1.19E-06	0.000163021	1.35E-07	0.010255464	0.066038783	0.004471419	2
7357	0.021212443	0.213235291	0.014814811	0.157068059	0.85677296	0.8173538	0.8365993	0.00000382	0.000253917	6.54E-07	1.50E-06	0.000260031	1.59E-07	0.007330249	0.074059519	0.002695424	1
7358	0.013541364	0.194029847	0.022556388	0.165803105	0.8590276	0.8171856	0.8375844	0.00000612	0.000311127	1.12E-06	1.42E-06	0.000238817	1.53E-07	0.008532217	0.074330309	0.003335101	1
7359	0.000573016	0.073170729	0	0.067039103	0.78805816	0.78211075	0.78507316	0.00000124	0.000141737	2.65E-07	1.33E-06	0.000281132	1.19E-07	0.003789199	0.061337759	0.001076703	0
7360	0.141551922	0.281081076	0.032608691	0.198347103	0.8450385	0.82800007	0.8364325	0.00000333	0.000195608	6.65E-07	1.99E-06	0.000305812	2.26E-07	0.012007366	0.083306355	0.00521753	2
7361	0.08657569	0.231884053	0.017492707	0.180327864	0.81442666	0.81671447	0.8155689	0.00000382	0.00018239	8.24E-07	1.59E-06	0.000212348	2.02E-07	0.009526472	0.075709253	0.003931657	3
7362	0.066047689	0.23312883	0.018518514	0.150442473	0.7858363	0.8012006	0.7934441	0.00000226	6.40E-05	6.15E-07	1.06E-06	0.000132754	1.62E-07	0.007145611	0.049591394	0.003207192	2
7363	0.022161599	0.196363633	0.007326004	0.192893397	0.8393234	0.8138813	0.82640654	0.00000253	9.15E-05	5.37E-07	9.79E-07	0.000135029	1.13E-07	0.007337894	0.059313151	0.002922599	1
7364	0.117717286	0.269972447	0.033240992	0.189723315	0.82875216	0.8275256	0.8281385	0.0000053	0.000187368	1.13E-06	1.91E-06	0.000184031	2.42E-07	0.011753144	0.066634421	0.005207926	3
7365	0.033128288	0.132450327	0.013333329	0.144230765	0.8215839	0.81156814	0.81654537	0.00000273	0.000184935	5.43E-07	7.28E-07	0.000158459	7.82E-08	0.006669623	0.066375603	0.002566678	2
7366	0.13983086	0.299999995	0.037037032	0.207692303	0.8286942	0.8284666	0.82858044	0.00000255	0.000152033	5.33E-07	1.69E-06	0.00021904	2.37E-07	0.01032776	0.068243664	0.004743221	3
7367	0.028213014	0.167832164	0.021126757	0.13333333	0.83114636	0.8054057	0.8180736	0.00000241	6.41E-05	5.97E-07	1.39E-06	0.000112574	2.18E-07	0.008628442	0.054150015	0.003891411	1
7368	0.015844359	0.203007516	0.02272727	0.139784943	0.8520688	0.8122408	0.8316783	0.0000058	0.000246525	1.11E-06	1.80E-06	0.000203818	2.02E-07	0.008185856	0.070121972	0.003003441	1
7369	0.030712792	0.159169546	0.013937278	0.113744072	0.81606096	0.8117469	0.8138982	0.00000213	0.000134404	3.65E-07	8.39E-07	0.000165709	8.08E-08	0.007055162	0.061883736	0.002674964	1
7370	0.105619737	0.271084333	0.030303026	0.190476186	0.8478121	0.8277311	0.83765125	0.0000055	0.000204376	1.07E-06	1.92E-06	0.00017058	2.31E-07	0.010386174	0.059699359	0.004446926	2
7371	0.139238169	0.279683372	0.042440313	0.148760326	0.8259833	0.8192276	0.82259154	0.00000301	0.000138724	6.80E-07	1.87E-06	0.000257925	2.17E-07	0.009340686	0.067672901	0.003937264	3
7372	0.181674391	0.313084107	0.042253516	0.220532314	0.82674307	0.8213132	0.8240192	0.00000254	0.000130651	5.63E-07	1.86E-06	0.00022503	2.39E-07	0.010210388	0.072343811	0.004394064	3
7373	0.125104895	0.257372649	0.037735844	0.211764701	0.8325463	0.8255532	0.829035	0.00000328	0.000114728	7.58E-07	1.47E-06	0.000127176	2.34E-07	0.00754678	0.050739504	0.003454125	3
7374	0.033780003	0.199999996	0.006944441	0.157635464	0.8079461	0.8026284	0.8052785	0.00000303	0.000110706	6.25E-07	1.96E-06	0.000199496	2.39E-07	0.009289561	0.066169264	0.003793963	1
7375	0.14525642	0.296703292	0.038674028	0.259842515	0.83943766	0.83792496	0.8386806	0.00000552	0.000280153	1.08E-06	2.62E-06	0.000314367	3.06E-07	0.015233404	0.094514987	0.006698193	2
7376	0.051020124	0.216216212	0.013605438	0.1588785	0.8378056	0.82644665	0.83208734	0.00000429	0.000276092	1.06E-06	1.27E-06	0.000199362	1.63E-07	0.008730597	0.067045966	0.003876215	2
7377	0.104334628	0.264367811	0.023121383	0.188034183	0.8382795	0.82679564	0.832498	0.00000332	0.000155141	7.03E-07	1.53E-06	0.000170415	2.24E-07	0.009933592	0.063587966	0.004668651	2
7378	0.105749994	0.273556226	0.048929659	0.212765953	0.8472893	0.82220507	0.8345587	0.00000378	0.000161069	7.47E-07	1.67E-06	0.00017899	2.12E-07	0.008807825	0.059046086	0.003799789	2
7379	0.016998578	0.16356877	0.029962544	0.122448976	0.866037	0.8243892	0.8447001	0.00000706	0.000246819	1.25E-06	3.20E-06	0.000325734	3.26E-07	0.010762486	0.075609013	0.004063924	2
7380	0.1223306	0.270557024	0.015999995	0.183908041	0.81624234	0.81608504	0.8161637	0.00000232	0.000148934	4.16E-07	1.41E-06	0.000204604	1.57E-07	0.008481254	0.063454058	0.003489001	2
7381	0.159390578	0.310776937	0.045340045	0.213235289	0.8416046	0.8403558	0.84097975	0.00000676	0.000369632	1.20E-06	3.46E-06	0.000352888	4.32E-07	0.013764806	0.080436343	0.006223639	3
7382	0.143800866	0.292553187	0.016042776	0.171206221	0.82100374	0.8275459	0.82426184	0.00000305	0.000194122	6.30E-07	2.32E-06	0.000306786	2.94E-07	0.011036756	0.080007568	0.004792571	2
7383	0.000569173	0.107438014	0.024999998	0.10285714	0.8403054	0.81380194	0.82684135	0.00000339	0.000206105	8.68E-07	1.35E-06	0.000345054	1.33E-07	0.007909297	0.088037163	0.002919383	1
7384	0.13073006	0.3054755	0.052173908	0.198347103	0.85041535	0.8316093	0.8409072	0.00000375	0.000245992	7.74E-07	2.67E-06	0.000354036	2.87E-07	0.011220363	0.086815326	0.00439607	1
7385	0.009652042	0.150375937	0	0.145077717	0.8453453	0.80766374	0.826075	0.00000186	7.62E-05	3.11E-07	1.15E-06	0.00015063	1.06E-07	0.008378085	0.065390698	0.003137199	1
7386	0.015142208	0.202247188	0.030188676	0.150537631	0.8512436	0.8103335	0.8302849	0.00000429	0.000124094	9.65E-07	1.34E-06	9.94E-05	2.05E-07	0.007711525	0.04374998	0.003583028	1
7387	0.150974656	0.311345642	0.015915114	0.218623477	0.8352637	0.8273313	0.8312786	0.00000518	0.000196326	1.12E-06	2.58E-06	0.000231421	3.82E-07	0.010578374	0.06240652	0.005017719	3
7388	0.112231332	0.266288947	0.022792018	0.207468875	0.8434387	0.8247954	0.83401287	0.00000388	0.000208626	6.68E-07	1.72E-06	0.000213457	1.86E-07	0.010665542	0.068750821	0.004463686	2
7389	0.180145545	0.296943226	0.035087714	0.215277773	0.8214941	0.8317778	0.82660395	0.00000666	0.000268519	1.51E-06	3.74E-06	0.000361784	4.89E-07	0.01493543	0.085465507	0.006895434	3
7390	0.002262194	0.127999997	0.040322578	0.089887638	0.84572434	0.8070241	0.8259212	0.000004	0.000184084	9.60E-07	1.03E-06	0.000186468	1.15E-07	0.007241434	0.073608117	0.002747984	1
7391	0.11175065	0.275862064	0.034682076	0.219607838	0.82974315	0.8310194	0.83038074	0.00000361	0.000128671	8.13E-07	2.36E-06	0.000213172	3.21E-07	0.015191679	0.07079053	0.00767707	3
7392	0.111547496	0.269005843	0.005882348	0.192468615	0.8393989	0.82719153	0.8332505	0.00000547	0.000205377	1.12E-06	2.52E-06	0.000202871	3.62E-07	0.013899343	0.071596491	0.006737635	3
7393	0.077874999	0.293929708	0.012861732	0.203703699	0.8490625	0.8167405	0.83258796	0.00000217	0.000138778	4.87E-07	1.43E-06	0.000193016	1.85E-07	0.007221014	0.060330451	0.003045767	2
7394	0.020465527	0.165467622	0.01449275	0.129999996	0.82832444	0.8087343	0.8184122	0.00000195	7.51E-05	3.80E-07	9.88E-07	0.000107478	1.21E-07	0.006270313	0.04384076	0.002592384	1
7395	0.034224717	0.179930792	0.027874561	0.12935323	0.83111477	0.810303	0.8205769	0.00000225	0.000120209	4.68E-07	1.24E-06	0.000159256	1.76E-07	0.007909719	0.058786307	0.003491919	1
7396	0.098339937	0.232954541	0.017142852	0.181818177	0.82084465	0.8236951	0.8222674	0.00000235	0.000123625	4.33E-07	1.52E-06	0.000209241	1.70E-07	0.008428931	0.066624477	0.003339259	3
7397	0.035588368	0.202797199	0.02816901	0.175609752	0.8473455	0.8199669	0.8334314	0.00000272	9.32E-05	5.92E-07	1.47E-06	0.00013779	2.02E-07	0.006786271	0.049936607	0.002839739	2
7398	0.004929422	0.132295717	0.007843134	0.088397787	0.8568158	0.8128118	0.83423394	0.00000289	0.000184653	5.03E-07	1.03E-06	0.000158551	1.18E-07	0.004896588	0.050833842	0.001798387	1
7399	0.023474274	0.185714282	0.035971219	0.181818178	0.8171558	0.81340766	0.8152774	0.00000108	8.27E-05	2.98E-07	1.28E-06	0.000204665	1.58E-07	0.008047138	0.068496749	0.00325711	1
7400	0.028581886	0.233576639	0.044117644	0.204081629	0.8541486	0.8119108	0.83249426	0.00000334	0.000208077	6.53E-07	1.44E-06	0.000206382	1.76E-07	0.007456069	0.065814392	0.00298429	1
7401	0.092469699	0.250746264	0.036036031	0.194092822	0.83092904	0.8263617	0.8286391	0.00000344	0.000156819	6.55E-07	1.32E-06	0.000161284	1.59E-07	0.008772348	0.059471859	0.003782792	3
7402	0.090893816	0.271604934	0.043478256	0.188034183	0.82655776	0.82467926	0.82561743	0.0000026	0.000102711	6.05E-07	1.63E-06	0.000198527	1.81E-07	0.011888772	0.072646388	0.005157519	2
7403	0.111237467	0.286604357	0.043887143	0.20444444	0.85876423	0.8339471	0.8461737	0.00000352	0.000154903	8.12E-07	2.40E-06	0.000210233	3.29E-07	0.014271568	0.068386767	0.007144445	2
7404	0.066333378	0.256410252	0.019354834	0.197183094	0.85716385	0.82518	0.8408679	0.0000043	0.000200719	8.47E-07	1.65E-06	0.000208911	1.98E-07	0.009542844	0.074332364	0.003886963	2
7405	0.158367571	0.287128708	0.03980099	0.194029846	0.8193877	0.8239234	0.8216493	0.00000256	0.000104312	6.03E-07	1.75E-06	0.000165005	2.76E-07	0.012474568	0.065495549	0.006227311	3
7406	0.028441875	0.229390677	0.028880863	0.16494845	0.8371705	0.81522	0.82604945	0.00000501	0.000295506	1.06E-06	1.72E-06	0.000322267	1.77E-07	0.010309516	0.084024076	0.004100529	1
7407	0.144001655	0.277915628	0.01995012	0.215827333	0.8299738	0.83115524	0.83056414	0.00000533	0.000292449	1.14E-06	2.17E-06	0.000312978	2.54E-07	0.010094283	0.080930834	0.004122198	3
7408	0.164882622	0.290109885	0.026490061	0.202090587	0.83010375	0.83638334	0.83323175	0.00000322	0.000169264	6.46E-07	2.86E-06	0.000331975	3.25E-07	0.016304876	0.085534897	0.007649744	1
7409	0.159264737	0.291560097	0.0411311	0.199233712	0.8261368	0.82075155	0.82343537	0.00000341	0.000227081	7.44E-07	2.52E-06	0.00039985	3.20E-07	0.011563013	0.083177869	0.005239005	2
7410	0.138269276	0.282608691	0.027322399	0.166666662	0.81136996	0.81681335	0.8140825	0.00000369	0.000141968	8.30E-07	2.66E-06	0.000300172	3.13E-07	0.01212727	0.086257297	0.004961333	3
7411	0.032708125	0.234042549	0.035714282	0.216748765	0.8256433	0.8040415	0.81469923	0.00000159	0.000121949	4.08E-07	7.39E-07	0.000130851	9.57E-08	0.008130237	0.062901364	0.003555553	1
7412	0.024432346	0.173285195	0.021818178	0.144329893	0.8444448	0.8182192	0.83112514	0.00000187	6.82E-05	4.32E-07	9.04E-07	8.71E-05	1.41E-07	0.005619022	0.03739183	0.002609025	2
7413	0.111397428	0.286549703	0.017647054	0.222222218	0.8504962	0.8380474	0.8442259	0.00000533	0.000267934	9.79E-07	2.11E-06	0.000283681	2.43E-07	0.010894368	0.079292654	0.004544119	3
7414	0.006964934	0.194552526	0.031372546	0.181818179	0.83207625	0.813196	0.8225278	0.00000428	0.000163277	9.77E-07	1.34E-06	0.000166639	1.91E-07	0.007762625	0.05780447	0.003464598	1
7415	0.130888367	0.268817199	0.021621617	0.209302321	0.83543205	0.8290223	0.83221483	0.00000323	8.63E-05	7.35E-07	1.49E-06	0.000107523	2.12E-07	0.009771024	0.051928765	0.004555852	3
7416	0.052629805	0.207119737	0.013029312	0.175115203	0.8421811	0.8195968	0.8307355	0.00000602	0.000291509	1.08E-06	1.59E-06	0.000271452	1.59E-07	0.006842018	0.072253608	0.00236717	2
7417	0.159461775	0.308457706	0.034999995	0.21259842	0.83147955	0.8271692	0.82931876	0.00000589	0.000236906	1.25E-06	2.65E-06	0.00023641	3.83E-07	0.011785076	0.068554503	0.005548053	3
7418	0.103411889	0.249275358	0.02332361	0.163793099	0.83926904	0.8238026	0.8314639	0.00000347	0.000181704	6.44E-07	1.75E-06	0.00023505	2.09E-07	0.009083408	0.068318908	0.003792371	2
7419	0.141909036	0.294117642	0.037634404	0.195918363	0.83809286	0.83029425	0.8341753	0.00000568	0.000203627	1.29E-06	2.55E-06	0.000286925	3.17E-07	0.011266314	0.074419272	0.004908133	3
7420	0.117430364	0.229226356	0.040345817	0.174999995	0.83488923	0.82418025	0.82950014	0.00000351	0.000133944	8.75E-07	2.02E-06	0.000167182	3.33E-07	0.012941646	0.06759405	0.006536577	3
7421	0.001336859	0.09638554	0.01619433	0.118918916	0.84436035	0.8118687	0.82779586	0.00000201	5.25E-05	4.46E-07	7.48E-07	6.27E-05	9.42E-08	0.004000686	0.028800417	0.001555084	1
7422	0.011696538	0.124542121	0	0.073684207	0.7964931	0.79543054	0.79596144	0.00000152	8.28E-05	2.80E-07	9.92E-07	0.00015008	7.90E-08	0.008842639	0.076778188	0.002984626	0
7423	0.001635116	0.120481925	0.01619433	0.111731841	0.82502896	0.8024583	0.8135871	0.00000295	0.000101608	6.39E-07	1.19E-06	0.000141174	1.49E-07	0.006586271	0.051516963	0.002604145	2
7424	0.175427806	0.334065929	0.030905072	0.264808357	0.8490686	0.84762263	0.8483449	0.00000284	0.000166488	6.34E-07	3.65E-06	0.000401947	5.16E-07	0.016074581	0.091788831	0.007750328	3
7425	0.004273145	0.124513616	0.015686272	0.110497235	0.8176788	0.80127174	0.8093921	0.0000026	0.000115893	4.46E-07	1.21E-06	0.000135513	1.33E-07	0.009614402	0.060875517	0.004018258	1
7426	0.034056971	0.233215544	0.04982206	0.169999996	0.8462119	0.81246614	0.82899576	0.00000225	0.000105446	5.25E-07	1.29E-06	0.000177619	1.65E-07	0.007536491	0.067495735	0.003025726	1
7427	0.051928514	0.239999996	0.020134224	0.201923073	0.8253311	0.81314147	0.8191909	0.00000216	9.41E-05	5.64E-07	9.44E-07	0.000125233	1.38E-07	0.00658769	0.06021414	0.002795611	2
7428	0.21800927	0.333333328	0.046511623	0.260563375	0.8449323	0.8457543	0.84534305	0.00000988	0.000257314	2.25E-06	4.71E-06	0.000267795	7.57E-07	0.019217062	0.066876627	0.010609426	3
7429	0.148057533	0.290640389	0.02475247	0.20216606	0.81614	0.82822007	0.8221357	0.00000414	0.000196159	8.76E-07	2.19E-06	0.000259911	2.94E-07	0.010498305	0.070760764	0.004724075	3
7430	0.001112779	0.130081298	0.01639344	0.133333331	0.83899957	0.8061918	0.82226855	0.00000295	0.000265821	6.06E-07	1.42E-06	0.000283113	1.39E-07	0.008804323	0.087791067	0.003223532	1
7431	0.023055032	0.178571425	0	0.148514848	0.83982414	0.815782	0.8276285	0.0000023	0.000128893	3.77E-07	1.60E-06	0.000216325	1.75E-07	0.00787079	0.06373337	0.003013106	2
7432	0.000251682	0.066390039	0.008368199	0.045977009	0.8284627	0.8058232	0.81698614	0.00000137	5.62E-05	2.40E-07	4.71E-07	8.40E-05	3.98E-08	0.006756814	0.054660064	0.002508198	1
7433	0.098442021	0.29746835	0.044585983	0.266666662	0.8541701	0.8361489	0.8450634	0.00000624	0.000333229	1.35E-06	2.68E-06	0.000322366	3.62E-07	0.013085322	0.07893051	0.006216366	2
7434	0.001559431	0.129554653	0.024489794	0.101694913	0.87079686	0.80775017	0.83808947	0.00000259	8.16E-05	5.28E-07	1.18E-06	0.000114085	1.40E-07	0.006001556	0.040897591	0.002415585	1
7435	0.155714108	0.279720275	0.018735358	0.178807942	0.8126839	0.825656	0.81911856	0.00000277	0.000158428	5.96E-07	2.39E-06	0.000321699	2.89E-07	0.010961572	0.074321076	0.004808634	3
7436	0.081099212	0.290322576	0.025974022	0.200913238	0.8597357	0.82552123	0.84228116	0.00000339	0.000211294	6.46E-07	2.21E-06	0.000308036	2.24E-07	0.011867549	0.082424564	0.004813229	2
7437	0.149857389	0.281329918	0.030848324	0.185873601	0.8438017	0.8287563	0.8362113	0.00000511	0.000226462	1.06E-06	1.99E-06	0.000228585	2.67E-07	0.009004382	0.069146251	0.003814628	2
7438	0.001806276	0.128514054	0.024291496	0.078651683	0.8293369	0.7969826	0.81283796	0.000000947	3.37E-05	1.77E-07	9.64E-07	9.59E-05	1.10E-07	0.005509179	0.039183929	0.002166456	1
7439	0.061263986	0.245033108	0.026666663	0.191780818	0.84886837	0.83071053	0.8396913	0.00000279	0.000172125	5.29E-07	1.48E-06	0.000211494	1.54E-07	0.009854291	0.075307705	0.003876827	2
7440	0.03796048	0.205479448	0.020689651	0.14150943	0.83051354	0.81820613	0.8243139	0.00000239	0.00011177	5.00E-07	1.23E-06	0.000134277	1.73E-07	0.010666213	0.05868972	0.00513662	2
7441	0.000189044	0.09958506	0	0.081395347	0.8144965	0.7892287	0.8016635	0.00000151	0.000108408	3.53E-07	8.62E-07	0.000176659	1.11E-07	0.005624005	0.064585851	0.002180114	1
7442	0.020311713	0.182481748	0.02205882	0.142131976	0.8304042	0.8083223	0.8192145	0.000003	7.34E-05	7.16E-07	1.51E-06	0.000144792	1.89E-07	0.008830264	0.062471381	0.003575745	1
7443	0.076068281	0.086419749	0.012422356	0.07929515	0.80468446	0.8120068	0.80832905	0.00000262	8.82E-05	5.92E-07	9.74E-08	3.30E-06	2.13E-08	0.009209234	0.043942528	0.004644216	3
7444	0.111074055	0.228915658	0.020161285	0.181159415	0.8061544	0.8250222	0.81547916	0.00000255	0.000120833	6.45E-07	2.17E-06	0.000270477	2.94E-07	0.011070167	0.077059708	0.004921928	3
7445	0.005360629	0.156249997	0.023622044	0.139784943	0.8588735	0.81478536	0.83624876	0.00000229	0.000135564	4.17E-07	1.02E-06	0.000167716	1.20E-07	0.007859265	0.06423676	0.003254023	1
7447	0.048494489	0.246575339	0.027586203	0.153110044	0.8661702	0.8262422	0.84573525	0.00000449	0.00019566	8.72E-07	2.09E-06	0.000214747	2.74E-07	0.011550339	0.075567545	0.005074814	1
7448	0.089629855	0.265861023	0.03647416	0.1787234	0.8379612	0.82836646	0.83313614	0.00000295	0.00011852	6.11E-07	1.60E-06	0.00017784	2.09E-07	0.00899685	0.057491909	0.004029796	2
7449	0.111410793	0.28490028	0.040114608	0.156378596	0.8201475	0.82606333	0.8230948	0.00000317	0.000219357	7.41E-07	1.60E-06	0.000257152	1.79E-07	0.009353593	0.083747257	0.003604632	3
7450	0.069677524	0.262820508	0.019354834	0.207207203	0.84431523	0.8212711	0.83263373	0.00000306	0.000146649	5.93E-07	1.51E-06	0.000206428	1.82E-07	0.010201434	0.077054252	0.004292423	2
7451	8.76E-05	0.058823528	0	0.057142855	0.8323431	0.79403085	0.8127357	0.00000168	0.000106086	2.51E-07	9.98E-07	0.000161848	9.43E-08	0.007303078	0.066165746	0.002649491	1
7452	0.065555349	0.271523175	0.033333329	0.21100917	0.8480667	0.825411	0.8365855	0.0000024	0.000175505	5.55E-07	1.77E-06	0.000278874	2.25E-07	0.011264305	0.084242879	0.004925612	2
7453	0.159784191	0	0	0	0.7738048	0.81529474	0.79400814	0.00000495	0.000160798	1.20E-06	3.28E-08	7.35E-07	8.52E-09	0.01001441	0.06096397	0.004739115	3
7454	0.090225637	0.23428571	0.022988501	0.126582274	0.8119487	0.8091401	0.81054205	0.0000027	0.000167925	5.56E-07	1.41E-06	0.000183751	1.60E-07	0.009727924	0.076017205	0.003881503	1
7455	0.117146165	0.286549703	0.035294113	0.206008579	0.8399034	0.82428634	0.83202153	0.00000634	0.000260884	1.15E-06	2.42E-06	0.000212228	3.00E-07	0.011365115	0.069771813	0.004822434	3
7456	0.13618343	0.273858916	0.029166662	0.177777773	0.8268846	0.8349255	0.8308855	0.00000307	0.000143679	7.23E-07	2.17E-06	0.000237542	3.03E-07	0.009095504	0.062769575	0.004053377	3
7457	0.011031805	0.148698881	0.01498127	0.129032255	0.79956734	0.79030085	0.7949071	0.00000097	3.02E-05	2.17E-07	6.34E-07	4.70E-05	9.60E-08	0.004632089	0.03167376	0.00198987	0
