cand id	R1f	R1p	R1r	R2f	R2p	R2r	RLf	RLp	RLr	score
490	0.2269503497429708	0.2711864406779661	0.1951219512195122	0.014388484345532412	0.017241379310344827	0.012345679012345678	0.20338982568227532	0.25	0.17142857142857143	0.5
491	0.4081632603061225	0.40816326530612246	0.40816326530612246	0.18749999500000014	0.1875	0.1875	0.40476189976473925	0.4146341463414634	0.3953488372093023	0.0
492	0.3809523760072563	0.3448275862068966	0.425531914893617	0.1359223251541146	0.12280701754385964	0.15217391304347827	0.39130434288516075	0.35294117647058826	0.43902439024390244	1.0
493	0.2739725977631826	0.2564102564102564	0.29411764705882354	0.0563380231938112	0.05263157894736842	0.06060606060606061	0.3265306074135777	0.4	0.27586206896551724	-0.5
494	0.3937007825655651	0.3333333333333333	0.4807692307692308	0.12799999516928018	0.10810810810810811	0.1568627450980392	0.42553191000452695	0.37037037037037035	0.5	-0.5
495	0.4637681111783239	0.38095238095238093	0.5925925925925926	0.2686567116685231	0.21951219512195122	0.34615384615384615	0.4137930988287753	0.32432432432432434	0.5714285714285714	0.0
496	0.26573426100053793	0.34545454545454546	0.2159090909090909	0.09929077541572379	0.12962962962962962	0.08045977011494253	0.30630630135540954	0.34	0.2786885245901639	0.0
497	0.30769230278291426	0.2711864406779661	0.35555555555555557	0.0980392107804693	0.08620689655172414	0.11363636363636363	0.3076923027653666	0.27450980392156865	0.35	0.5
498	0.1869158828543979	0.19230769230769232	0.18181818181818182	0.0	0.0	0.0	0.1758241708296101	0.1702127659574468	0.18181818181818182	0.0
499	0.35555555072702333	0.3	0.43636363636363634	0.12030074705636291	0.10126582278481013	0.14814814814814814	0.3599999952000001	0.3	0.45	0.5
500	0.1538461491124262	0.125	0.2	0.026315784754155965	0.02127659574468085	0.034482758620689655	0.188679240284799	0.19230769230769232	0.18518518518518517	0.0
501	0.26388888400559424	0.2289156626506024	0.3114754098360656	0.07042253033128383	0.06097560975609756	0.08333333333333333	0.2608695602480152	0.24193548387096775	0.2830188679245283	-0.5
502	0.5185185135253774	0.5384615384615384	0.5	0.27499999500703126	0.2857142857142857	0.26506024096385544	0.5119999950003201	0.5161290322580645	0.5079365079365079	0.5
503	0.21621621121621637	0.21621621621621623	0.21621621621621623	0.055555550555556006	0.05555555555555555	0.05555555555555555	0.2352941126513842	0.24242424242424243	0.22857142857142856	0.0
504	0.5033112535169512	0.41304347826086957	0.6440677966101694	0.28187918987613175	0.23076923076923078	0.3620689655172414	0.5483870918574403	0.4857142857142857	0.6296296296296297	0.0
505	0.34042552742417387	0.5	0.25806451612903225	0.2608695607490549	0.3870967741935484	0.19672131147540983	0.4155844107741609	0.5161290322580645	0.34782608695652173	0.0
506	0.36158191591688216	0.38095238095238093	0.34408602150537637	0.114285709298939	0.12048192771084337	0.10869565217391304	0.3357664183600618	0.34328358208955223	0.32857142857142857	0.5
507	0.48979591361932534	0.4	0.631578947368421	0.22068965043139127	0.1797752808988764	0.2857142857142857	0.4601769862166184	0.4126984126984127	0.52	0.0
508	0.5054945005096004	0.5348837209302325	0.4791666666666667	0.3146067365888146	0.3333333333333333	0.2978723404255319	0.556962020317257	0.55	0.5641025641025641	0.0
509	0.23300970419078146	0.1791044776119403	0.3333333333333333	0.05940593606509201	0.045454545454545456	0.08571428571428572	0.27906976257436455	0.24	0.3333333333333333	0.0
510	0.26890755821199075	0.22535211267605634	0.3333333333333333	0.05128204647527257	0.04285714285714286	0.06382978723404255	0.2199999950980001	0.19298245614035087	0.2558139534883721	1.0
511	0.1470588188062285	0.19230769230769232	0.11904761904761904	0.0	0.0	0.0	0.1587301538825902	0.19230769230769232	0.13513513513513514	0.5
512	0.5161290273048909	0.5714285714285714	0.47058823529411764	0.2999999950500001	0.3333333333333333	0.2727272727272727	0.4878048731945272	0.5882352941176471	0.4166666666666667	0.5
513	0.2764227601559919	0.19318181818181818	0.4857142857142857	0.09917354967830082	0.06896551724137931	0.17647058823529413	0.33734939280011617	0.28	0.42424242424242425	-1.0
514	0.4670658634142493	0.3979591836734694	0.5652173913043478	0.1939393890938477	0.16494845360824742	0.23529411764705882	0.44999999500138893	0.4426229508196721	0.4576271186440678	0.0
515	0.3043478213232515	0.25	0.3888888888888889	0.044444439691358535	0.03636363636363636	0.05714285714285714	0.27027026536157783	0.23809523809523808	0.3125	1.0
516	0.37037036563401926	0.30120481927710846	0.4807692307692308	0.09022555918141244	0.07317073170731707	0.11764705882352941	0.33333332854080944	0.27692307692307694	0.4186046511627907	0.0
517	0.2680412322032098	0.30952380952380953	0.23636363636363636	0.08421052140941857	0.0975609756097561	0.07407407407407407	0.18181817759412314	0.3	0.13043478260869565	0.0
518	0.3018867874767613	0.2823529411764706	0.32432432432432434	0.12738853005639192	0.11904761904761904	0.136986301369863	0.29268292183224276	0.3	0.2857142857142857	0.5
519	0.4285714236047481	0.4666666666666667	0.39622641509433965	0.229166661701389	0.25	0.21153846153846154	0.4390243852706723	0.47368421052631576	0.4090909090909091	0.0
520	0.17499999511250014	0.15217391304347827	0.20588235294117646	0.025641020759369762	0.022222222222222223	0.030303030303030304	0.18461537961656818	0.1875	0.18181818181818182	0.0
521	0.3720930187608918	0.2823529411764706	0.5454545454545454	0.12598424748961515	0.09523809523809523	0.18604651162790697	0.3529411717954633	0.28125	0.47368421052631576	0.0
522	0.23636363137851252	0.22413793103448276	0.25	0.01851851353395196	0.017543859649122806	0.0196078431372549	0.1860465066522446	0.2	0.17391304347826086	-0.5
523	0.5027932910907901	0.4945054945054945	0.5113636363636364	0.21468926053815968	0.2111111111111111	0.21839080459770116	0.5210083983899444	0.5636363636363636	0.484375	0.0
524	0.3255813916182922	0.21649484536082475	0.65625	0.15748031127038262	0.10416666666666667	0.3225806451612903	0.3925233604506944	0.2727272727272727	0.7	1.0
525	0.29268292193634743	0.34285714285714286	0.2553191489361702	0.04999999511250048	0.058823529411764705	0.043478260869565216	0.31428570935102046	0.3548387096774194	0.28205128205128205	0.5
526	0.37647058360138413	0.2962962962962963	0.5161290322580645	0.19277107972129492	0.1509433962264151	0.26666666666666666	0.399999995320889	0.3191489361702128	0.5357142857142857	0.0
527	0.4235294069003461	0.5070422535211268	0.36363636363636365	0.1666666618055557	0.2	0.14285714285714285	0.3880596966273112	0.4642857142857143	0.3333333333333333	-0.5
528	0.36781608719249576	0.3018867924528302	0.47058823529411764	0.18823528936747416	0.15384615384615385	0.24242424242424243	0.3684210479120499	0.2978723404255319	0.4827586206896552	1.0
